date,stock_id,pattern,direction,lf,bucket,avg_vol,close,composite,fwd_return,outcome
2026-03-31,3532,diamond_top,sell,0.2996,"[0.0, 0.3)",3973198,130.50,0.1298,0.390805,incorrect
2026-03-31,1513,diamond_top,sell,0.3078,"[0.3, 0.6)",4127403,143.00,0.1126,0.038462,incorrect
2026-03-31,2504,diamond_top,sell,0.2288,"[0.0, 0.3)",2868223,35.80,0.1041,-0.005587,incorrect
2026-03-31,3591,diamond_top,sell,0.2482,"[0.0, 0.3)",3136056,19.75,0.0807,0.184810,incorrect
2026-03-31,2439,descending_flag,sell,0.1589,"[0.0, 0.3)",2078557,83.50,0.0542,0.058683,incorrect
2026-03-31,1589,descending_flag,sell,0.1053,"[0.0, 0.3)",1623923,6.60,0.0489,nan,inconclusive
2026-03-31,1528,ascending_wedge,buy,0.4869,"[0.3, 0.6)",9412570,26.95,0.2630,0.029685,incorrect
2026-03-31,3062,w_bottom,buy,0.5326,"[0.3, 0.6)",11621367,29.65,0.2465,-0.151771,incorrect
2026-03-31,1528,w_bottom,buy,0.4869,"[0.3, 0.6)",9412570,26.95,0.2413,0.029685,incorrect
2026-03-31,6257,ascending_wedge,buy,0.5115,"[0.3, 0.6)",10546028,149.50,0.1907,0.187291,correct
2026-03-31,5243,ascending_wedge,buy,0.2531,"[0.0, 0.3)",3207095,82.50,0.1652,0.254545,correct
2026-03-31,2357,w_bottom,buy,0.3437,"[0.3, 0.6)",4869192,549.00,0.1634,0.071038,correct
2026-03-31,3026,w_bottom,buy,0.3332,"[0.3, 0.6)",4638421,137.50,0.1458,0.716364,correct
2026-03-31,5243,w_bottom,buy,0.2531,"[0.0, 0.3)",3207095,82.50,0.0844,0.254545,correct
2026-03-31,3717,w_bottom,buy,0.1368,"[0.0, 0.3)",1877481,21.65,0.0615,-0.087760,incorrect
2026-03-31,6438,w_bottom,buy,0.3018,"[0.3, 0.6)",4015070,167.00,0.0571,0.041916,incorrect
2026-04-01,2374,diamond_top,sell,0.2684,"[0.0, 0.3)",3442379,67.90,0.1384,0.154639,incorrect
2026-04-01,3189,diamond_top,sell,0.7180,"[0.6, 0.9)",27283664,332.00,0.1366,0.590361,incorrect
2026-04-01,3376,diamond_top,sell,0.4102,"[0.3, 0.6)",6614438,196.00,0.1358,0.040816,incorrect
2026-04-01,1513,diamond_top,sell,0.3006,"[0.3, 0.6)",3991974,145.00,0.1099,0.024138,incorrect
2026-04-01,2504,diamond_top,sell,0.2218,"[0.0, 0.3)",2777438,35.90,0.1009,-0.018106,incorrect
2026-04-01,3013,descending_flag,sell,0.2593,"[0.0, 0.3)",3300539,99.90,0.0482,0.046046,incorrect
2026-04-01,3029,diamond_top,sell,0.1042,"[0.0, 0.3)",1616124,95.90,0.0376,0.063608,incorrect
2026-04-01,3543,descending_flag,sell,0.1974,"[0.0, 0.3)",2482258,47.35,0.0340,-0.129884,correct
2026-04-01,3058,diamond_top,sell,0.0811,"[0.0, 0.3)",1452514,9.50,0.0313,-0.096842,correct
2026-04-01,1589,descending_flag,sell,0.1148,"[0.0, 0.3)",1696362,6.15,0.0139,nan,inconclusive
2026-04-01,1528,w_bottom,buy,0.5791,"[0.3, 0.6)",14396472,26.10,0.2870,0.103448,correct
2026-04-01,6257,ascending_wedge,buy,0.5269,"[0.3, 0.6)",11316777,156.00,0.1931,0.153846,correct
2026-04-01,5243,ascending_wedge,buy,0.2802,"[0.0, 0.3)",3633388,88.90,0.1829,0.186727,correct
2026-04-01,3026,w_bottom,buy,0.3386,"[0.3, 0.6)",4754834,142.00,0.1482,0.496479,correct
2026-04-01,5243,w_bottom,buy,0.2802,"[0.0, 0.3)",3633388,88.90,0.0935,0.186727,correct
2026-04-01,3717,w_bottom,buy,0.1450,"[0.0, 0.3)",1950201,22.85,0.0652,-0.146608,incorrect
2026-04-01,6531,w_bottom,buy,0.4038,"[0.3, 0.6)",6421675,460.00,0.0561,0.826087,correct
2026-04-01,3545,w_bottom,buy,0.1411,"[0.0, 0.3)",1915212,48.70,0.0520,0.028747,incorrect
2026-04-01,3673,w_bottom,buy,0.3337,"[0.3, 0.6)",4649310,43.45,0.0479,0.390104,correct
2026-04-01,4961,w_bottom,buy,0.0000,"[0.0, 0.3)",928267,153.00,0.0000,-0.003268,incorrect
2026-04-02,2618,descending_flag,sell,0.7526,"[0.6, 0.9)",31999591,34.95,0.5223,-0.032904,incorrect
2026-04-02,2374,diamond_top,sell,0.2658,"[0.0, 0.3)",3401597,66.50,0.1474,0.233083,incorrect
2026-04-02,1513,diamond_top,sell,0.2965,"[0.0, 0.3)",3917100,144.00,0.1084,0.079861,incorrect
2026-04-02,6757,descending_flag,sell,0.1398,"[0.0, 0.3)",1903563,49.00,0.0996,0.038776,incorrect
2026-04-02,2504,diamond_top,sell,0.2159,"[0.0, 0.3)",2702315,35.65,0.0982,-0.016830,incorrect
2026-04-02,3013,descending_flag,sell,0.2562,"[0.0, 0.3)",3253318,98.20,0.0569,0.084521,incorrect
2026-04-02,3029,diamond_top,sell,0.1038,"[0.0, 0.3)",1612875,93.90,0.0375,0.080937,incorrect
2026-04-02,3058,diamond_top,sell,0.0810,"[0.0, 0.3)",1452279,9.39,0.0313,-0.093717,correct
2026-04-02,3035,m_top,sell,0.1695,"[0.0, 0.3)",2183042,139.00,0.0302,0.215827,incorrect
2026-04-02,3543,diamond_top,sell,0.1929,"[0.0, 0.3)",2431016,45.95,0.0110,-0.128400,correct
2026-04-02,6213,ascending_wedge,buy,0.6539,"[0.6, 0.9)",20313564,170.00,0.4588,0.705882,correct
2026-04-02,1528,w_bottom,buy,0.6018,"[0.6, 0.9)",15981874,25.45,0.2741,0.113949,correct
2026-04-02,5243,ascending_wedge,buy,0.3251,"[0.3, 0.6)",4468786,93.70,0.2122,0.131270,correct
2026-04-02,3026,w_bottom,buy,0.3431,"[0.3, 0.6)",4855385,138.50,0.1501,0.631769,correct
2026-04-02,3673,w_bottom,buy,0.3371,"[0.3, 0.6)",4723083,44.30,0.1222,0.386005,correct
2026-04-02,6830,ascending_wedge,buy,0.2185,"[0.0, 0.3)",2735400,565.00,0.1162,0.637168,correct
2026-04-02,5243,w_bottom,buy,0.3251,"[0.3, 0.6)",4468786,93.70,0.1085,0.131270,correct
2026-04-02,3167,ascending_wedge,buy,0.2998,"[0.0, 0.3)",3977622,445.50,0.1011,0.916947,correct
2026-04-02,3717,w_bottom,buy,0.1449,"[0.0, 0.3)",1948976,22.10,0.0651,-0.095023,incorrect
2026-04-02,6438,w_bottom,buy,0.3030,"[0.3, 0.6)",4036394,170.00,0.0573,0.041176,incorrect
2026-04-07,2374,diamond_top,sell,0.2636,"[0.0, 0.3)",3366304,67.00,0.1461,0.208955,incorrect
2026-04-07,1513,diamond_top,sell,0.2883,"[0.0, 0.3)",3771496,144.50,0.1054,0.065744,incorrect
2026-04-07,3029,diamond_top,sell,0.1093,"[0.0, 0.3)",1654269,93.00,0.0395,0.096774,incorrect
2026-04-07,3058,diamond_top,sell,0.0845,"[0.0, 0.3)",1475625,9.21,0.0326,-0.071661,correct
2026-04-07,3035,m_top,sell,0.1686,"[0.0, 0.3)",2173381,140.00,0.0251,0.264286,incorrect
2026-04-07,3543,diamond_top,sell,0.1915,"[0.0, 0.3)",2415249,45.25,0.0241,-0.112707,correct
2026-04-07,3708,m_top,sell,0.1166,"[0.0, 0.3)",1710460,113.00,0.0095,0.115044,incorrect
2026-04-07,1471,m_top,sell,0.1011,"[0.0, 0.3)",1592823,11.80,0.0012,-0.029661,incorrect
2026-04-07,6869,diamond_top,sell,0.0000,"[0.0, 0.3)",938891,82.30,0.0000,0.018226,incorrect
2026-04-07,6117,diamond_top,sell,0.0000,"[0.0, 0.3)",338915,69.70,0.0000,0.275466,incorrect
2026-04-07,1528,w_bottom,buy,0.6270,"[0.6, 0.9)",17946688,26.85,0.3107,0.087523,correct
2026-04-07,5243,ascending_wedge,buy,0.3503,"[0.3, 0.6)",5018518,94.10,0.1803,0.158342,correct
2026-04-07,5243,w_bottom,buy,0.3503,"[0.3, 0.6)",5018518,94.10,0.1169,0.158342,correct
2026-04-07,3167,ascending_wedge,buy,0.3155,"[0.3, 0.6)",4275968,490.00,0.0995,0.571429,correct
2026-04-07,6830,ascending_wedge,buy,0.2248,"[0.0, 0.3)",2816030,602.00,0.0861,0.619601,correct
2026-04-07,2812,ascending_wedge,buy,0.5006,"[0.3, 0.6)",10027573,21.10,0.0607,-0.061611,incorrect
2026-04-07,6438,w_bottom,buy,0.3016,"[0.3, 0.6)",4009611,170.00,0.0570,0.064706,correct
2026-04-07,3545,w_bottom,buy,0.1323,"[0.0, 0.3)",1838917,48.50,0.0488,0.092784,correct
2026-04-07,2467,w_bottom,buy,0.2676,"[0.0, 0.3)",3428654,408.50,0.0360,0.397797,correct
2026-04-07,6405,w_bottom,buy,0.0000,"[0.0, 0.3)",979783,38.20,0.0000,0.607330,correct
2026-04-08,2374,diamond_top,sell,0.2552,"[0.0, 0.3)",3239039,68.90,0.0957,0.149492,incorrect
2026-04-08,1718,diamond_top,sell,0.4918,"[0.3, 0.6)",9631527,7.34,0.0392,-0.125341,correct
2026-04-08,3058,diamond_top,sell,0.0843,"[0.0, 0.3)",1474669,9.24,0.0326,-0.099567,correct
2026-04-08,3708,m_top,sell,0.1088,"[0.0, 0.3)",1650809,113.50,0.0083,0.066079,incorrect
2026-04-08,6869,diamond_top,sell,0.0000,"[0.0, 0.3)",841110,84.40,0.0000,-0.016588,incorrect
2026-04-08,4736,diamond_top,sell,0.0000,"[0.0, 0.3)",192049,122.00,0.0000,0.057377,incorrect
2026-04-08,9934,diamond_top,sell,0.0000,"[0.0, 0.3)",461365,9.40,0.0000,-0.034043,incorrect
2026-04-08,1558,m_top,sell,0.0000,"[0.0, 0.3)",39769,92.70,0.0000,-0.010787,incorrect
2026-04-08,6213,ascending_wedge,buy,0.6885,"[0.6, 0.9)",23822257,197.00,0.4905,0.446701,correct
2026-04-08,3380,ascending_wedge,buy,0.4715,"[0.3, 0.6)",8770584,41.05,0.2699,-0.226553,incorrect
2026-04-08,2883,w_bottom,buy,0.8074,"[0.6, 0.9)",41184207,21.35,0.2522,0.039813,incorrect
2026-04-08,2845,ascending_wedge,buy,0.3749,"[0.3, 0.6)",5620245,12.65,0.1609,-0.031621,incorrect
2026-04-08,2467,w_bottom,buy,0.2804,"[0.0, 0.3)",3637752,449.00,0.1565,0.262806,correct
2026-04-08,5243,w_bottom,buy,0.3556,"[0.3, 0.6)",5142352,103.50,0.1187,0.009662,incorrect
2026-04-08,3717,ascending_wedge,buy,0.1625,"[0.0, 0.3)",2113246,23.85,0.0613,-0.039832,incorrect
2026-04-08,3545,w_bottom,buy,0.1320,"[0.0, 0.3)",1836697,49.40,0.0487,0.072874,correct
2026-04-08,1717,w_bottom,buy,0.7279,"[0.6, 0.9)",28562667,67.10,0.0481,0.183308,correct
2026-04-08,5388,w_bottom,buy,0.2271,"[0.0, 0.3)",2846170,81.60,0.0440,-0.039216,incorrect
2026-04-09,2374,diamond_top,sell,0.2529,"[0.0, 0.3)",3205395,69.00,0.0960,0.155072,incorrect
2026-04-09,1718,diamond_top,sell,0.4813,"[0.3, 0.6)",9173457,7.33,0.0493,-0.133697,correct
2026-04-09,3058,diamond_top,sell,0.0849,"[0.0, 0.3)",1478342,9.14,0.0328,-0.080963,correct
2026-04-09,2913,diamond_top,sell,0.0973,"[0.0, 0.3)",1565568,12.10,0.0102,-0.066116,correct
2026-04-09,3708,m_top,sell,0.0993,"[0.0, 0.3)",1579684,114.00,0.0068,0.057018,incorrect
2026-04-09,6869,diamond_top,sell,0.0000,"[0.0, 0.3)",813630,82.10,0.0000,0.058465,incorrect
2026-04-09,2348,diamond_top,sell,0.0000,"[0.0, 0.3)",648308,76.90,0.0000,-0.072822,correct
2026-04-09,1707,diamond_top,sell,0.0000,"[0.0, 0.3)",93331,121.00,0.0000,-0.070248,correct
2026-04-09,9934,diamond_top,sell,0.0000,"[0.0, 0.3)",449622,9.37,0.0000,-0.023479,incorrect
2026-04-09,1733,diamond_top,sell,0.0000,"[0.0, 0.3)",123813,29.35,0.0000,-0.037479,incorrect
2026-04-09,1717,w_bottom,buy,0.7601,"[0.6, 0.9)",33131769,73.80,0.4941,0.079946,correct
2026-04-09,3380,ascending_wedge,buy,0.4976,"[0.3, 0.6)",9888697,41.30,0.3906,-0.210654,incorrect
2026-04-09,2883,w_bottom,buy,0.8050,"[0.6, 0.9)",40742225,21.30,0.2514,0.053991,correct
2026-04-09,3714,ascending_wedge,buy,0.7031,"[0.6, 0.9)",25484078,57.30,0.2400,0.246073,correct
2026-04-09,2426,ascending_wedge,buy,0.5905,"[0.3, 0.6)",15169728,43.00,0.1933,0.720930,correct
2026-04-09,2467,w_bottom,buy,0.2956,"[0.0, 0.3)",3900483,493.50,0.1650,0.122594,correct
2026-04-09,4526,ascending_wedge,buy,0.3887,"[0.3, 0.6)",5990377,36.00,0.1346,0.005556,incorrect
2026-04-09,5243,w_bottom,buy,0.3603,"[0.3, 0.6)",5255450,113.50,0.1202,-0.057269,incorrect
2026-04-09,5388,w_bottom,buy,0.2935,"[0.0, 0.3)",3864006,86.40,0.1145,-0.070602,incorrect
2026-04-09,2467,ascending_wedge,buy,0.2956,"[0.0, 0.3)",3900483,493.50,0.1104,0.122594,correct
2026-04-10,1718,diamond_top,sell,0.4811,"[0.3, 0.6)",9165361,7.17,0.2201,-0.115760,correct
2026-04-10,2104,diamond_top,sell,0.3105,"[0.3, 0.6)",4179042,11.65,0.0381,-0.115880,correct
2026-04-10,3058,diamond_top,sell,0.0891,"[0.0, 0.3)",1507522,9.06,0.0344,-0.079470,correct
2026-04-10,3543,diamond_top,sell,0.1791,"[0.0, 0.3)",2281617,44.85,0.0146,-0.111483,correct
2026-04-10,2913,diamond_top,sell,0.1048,"[0.0, 0.3)",1620152,12.10,0.0107,-0.070248,correct
2026-04-10,3708,m_top,sell,0.0695,"[0.0, 0.3)",1377344,116.00,0.0024,0.021552,incorrect
2026-04-10,6869,diamond_top,sell,0.0000,"[0.0, 0.3)",761126,81.80,0.0000,0.067237,incorrect
2026-04-10,2348,diamond_top,sell,0.0000,"[0.0, 0.3)",641346,76.80,0.0000,-0.076823,correct
2026-04-10,2030,diamond_top,sell,0.0000,"[0.0, 0.3)",950941,15.95,0.0000,0.028213,incorrect
2026-04-10,1707,diamond_top,sell,0.0000,"[0.0, 0.3)",101959,120.00,0.0000,-0.058333,correct
2026-04-10,1717,w_bottom,buy,0.8169,"[0.6, 0.9)",43042051,80.00,0.5310,-0.026250,incorrect
2026-04-10,2883,w_bottom,buy,0.8083,"[0.6, 0.9)",41369177,21.15,0.2525,0.082742,correct
2026-04-10,2426,ascending_wedge,buy,0.5998,"[0.3, 0.6)",15836109,47.30,0.2164,0.427061,correct
2026-04-10,3042,ascending_wedge,buy,0.3231,"[0.3, 0.6)",4427254,118.00,0.1769,0.305085,correct
2026-04-10,2467,w_bottom,buy,0.3074,"[0.3, 0.6)",4119634,542.00,0.1716,-0.009225,incorrect
2026-04-10,5243,w_bottom,buy,0.3897,"[0.3, 0.6)",6017710,119.00,0.1300,-0.100840,incorrect
2026-04-10,5388,w_bottom,buy,0.3180,"[0.3, 0.6)",4325484,84.10,0.1240,0.011891,incorrect
2026-04-10,2426,ascending_flag,buy,0.5998,"[0.3, 0.6)",15836109,47.30,0.0775,0.427061,correct
2026-04-10,3026,ascending_wedge,buy,0.4414,"[0.3, 0.6)",7635365,194.00,0.0672,0.701031,correct
2026-04-10,6405,w_bottom,buy,0.0578,"[0.0, 0.3)",1305173,36.70,0.0312,0.754768,correct
2026-04-13,1718,diamond_top,sell,0.4698,"[0.3, 0.6)",8700903,7.25,0.1436,-0.106207,correct
2026-04-13,3058,diamond_top,sell,0.0861,"[0.0, 0.3)",1486619,9.08,0.0333,-0.085903,correct
2026-04-13,2104,diamond_top,sell,0.3066,"[0.3, 0.6)",4103829,11.65,0.0302,-0.124464,correct
2026-04-13,2913,diamond_top,sell,0.1027,"[0.0, 0.3)",1604946,12.15,0.0057,-0.069959,correct
2026-04-13,3708,m_top,sell,0.0594,"[0.0, 0.3)",1314391,116.50,0.0016,0.042918,incorrect
2026-04-13,2348,diamond_top,sell,0.0000,"[0.0, 0.3)",635482,78.10,0.0000,-0.090909,correct
2026-04-13,1707,diamond_top,sell,0.0000,"[0.0, 0.3)",126568,118.00,0.0000,-0.042373,incorrect
2026-04-13,1733,diamond_top,sell,0.0000,"[0.0, 0.3)",130136,29.50,0.0000,-0.032203,incorrect
2026-04-13,2506,diamond_top,sell,0.0000,"[0.0, 0.3)",130125,8.96,0.0000,-0.033482,incorrect
2026-04-13,8481,diamond_top,sell,0.0000,"[0.0, 0.3)",14101,41.85,0.0000,-0.028674,incorrect
2026-04-13,1717,w_bottom,buy,0.8462,"[0.6, 0.9)",49238546,80.70,0.5500,0.001239,incorrect
2026-04-13,1326,ascending_wedge,buy,0.8542,"[0.6, 0.9)",51103211,49.95,0.2000,-0.043043,incorrect
2026-04-13,2883,w_bottom,buy,0.8091,"[0.6, 0.9)",41513602,21.05,0.1993,0.083135,correct
2026-04-13,2467,w_bottom,buy,0.3243,"[0.3, 0.6)",4451747,549.00,0.1810,0.074681,correct
2026-04-13,5243,w_bottom,buy,0.3931,"[0.3, 0.6)",6110834,118.50,0.1312,-0.097046,incorrect
2026-04-13,5388,w_bottom,buy,0.3323,"[0.3, 0.6)",4620162,84.30,0.1296,0.035587,incorrect
2026-04-13,3704,ascending_wedge,buy,0.2302,"[0.0, 0.3)",2886318,36.65,0.1219,-0.043656,incorrect
2026-04-13,2467,ascending_wedge,buy,0.3243,"[0.3, 0.6)",4451747,549.00,0.1103,0.074681,correct
2026-04-13,4576,ascending_wedge,buy,0.2553,"[0.0, 0.3)",3241154,181.50,0.0664,0.380165,correct
2026-04-13,3028,w_bottom,buy,0.3849,"[0.3, 0.6)",5886754,59.80,0.0588,0.262542,correct
2026-04-14,1718,diamond_top,sell,0.4663,"[0.3, 0.6)",8562326,7.19,0.2214,-0.066759,correct
2026-04-14,2367,diamond_top,sell,1.0000,"[0.9, 2.0)",114095028,72.00,0.2185,-0.100000,correct
2026-04-14,3058,diamond_top,sell,0.0860,"[0.0, 0.3)",1485753,9.12,0.0332,-0.038377,incorrect
2026-04-14,3708,m_top,sell,0.0466,"[0.0, 0.3)",1239367,116.50,0.0013,0.042918,incorrect
2026-04-14,2348,diamond_top,sell,0.0000,"[0.0, 0.3)",635282,77.80,0.0000,-0.088689,correct
2026-04-14,2506,diamond_top,sell,0.0000,"[0.0, 0.3)",129911,8.99,0.0000,-0.043382,incorrect
2026-04-14,1326,ascending_wedge,buy,0.8700,"[0.6, 0.9)",54966147,54.60,0.5931,-0.138278,incorrect
2026-04-14,1717,w_bottom,buy,0.8650,"[0.6, 0.9)",53711857,81.00,0.5623,0.020988,incorrect
2026-04-14,6153,ascending_flag,buy,0.3507,"[0.3, 0.6)",5028161,17.45,0.2699,0.057307,correct
2026-04-14,2472,w_bottom,buy,0.3489,"[0.3, 0.6)",4985727,178.50,0.2268,0.249300,correct
2026-04-14,3028,w_bottom,buy,0.3973,"[0.3, 0.6)",6231700,64.10,0.2140,0.166927,correct
2026-04-14,2467,w_bottom,buy,0.3364,"[0.3, 0.6)",4707492,548.00,0.1878,0.184307,correct
2026-04-14,4576,ascending_wedge,buy,0.3058,"[0.3, 0.6)",4089563,192.50,0.1383,0.340260,correct
2026-04-14,3550,ascending_flag,buy,0.2901,"[0.0, 0.3)",3803768,19.95,0.1352,0.017544,incorrect
2026-04-14,5243,w_bottom,buy,0.3972,"[0.3, 0.6)",6229348,127.00,0.1326,-0.185039,incorrect
2026-04-14,2883,w_bottom,buy,0.8163,"[0.6, 0.9)",42912888,20.85,0.1020,0.035971,incorrect
2026-04-15,2367,diamond_top,sell,1.0000,"[0.9, 2.0)",115091579,72.10,0.2709,-0.151179,correct
2026-04-15,1718,diamond_top,sell,0.4675,"[0.3, 0.6)",8609068,7.04,0.2670,-0.075284,correct
2026-04-15,2027,diamond_top,sell,0.7500,"[0.6, 0.9)",31629655,37.45,0.1798,0.017356,incorrect
2026-04-15,3058,diamond_top,sell,0.0875,"[0.0, 0.3)",1496205,9.05,0.0338,-0.075138,correct
2026-04-15,1717,w_bottom,buy,0.8738,"[0.6, 0.9)",55926768,79.80,0.5680,0.007519,incorrect
2026-04-15,1711,ascending_flag,buy,0.7709,"[0.6, 0.9)",34813250,43.65,0.4430,0.175258,correct
2026-04-15,2472,w_bottom,buy,0.3679,"[0.3, 0.6)",5441797,181.50,0.2391,0.286501,correct
2026-04-15,3711,ascending_wedge,buy,0.6511,"[0.6, 0.9)",20052168,446.50,0.2340,0.227324,correct
2026-04-15,3028,w_bottom,buy,0.4064,"[0.3, 0.6)",6497501,62.90,0.2189,0.165342,correct
2026-04-15,4720,ascending_wedge,buy,0.3408,"[0.3, 0.6)",4803948,22.15,0.2154,0.237020,correct
2026-04-15,2467,w_bottom,buy,0.3374,"[0.3, 0.6)",4729876,510.00,0.1883,0.227451,correct
2026-04-15,3673,ascending_wedge,buy,0.4805,"[0.3, 0.6)",9140973,66.50,0.1238,0.001504,incorrect
2026-04-15,4576,ascending_wedge,buy,0.3284,"[0.3, 0.6)",4538256,193.50,0.1111,0.284238,correct
2026-04-15,5388,w_bottom,buy,0.3521,"[0.3, 0.6)",5060199,82.50,0.0923,-0.037576,incorrect
2026-04-16,2367,diamond_top,sell,1.0000,"[0.9, 2.0)",115476805,70.40,0.5220,-0.076705,correct
2026-04-16,1718,diamond_top,sell,0.4654,"[0.3, 0.6)",8525502,7.03,0.2658,-0.049787,incorrect
2026-04-16,1604,diamond_top,sell,0.0000,"[0.0, 0.3)",552946,23.85,0.0000,-0.041929,incorrect
2026-04-16,2069,diamond_top,sell,0.0000,"[0.0, 0.3)",248304,18.50,0.0000,0.081081,incorrect
2026-04-16,2303,ascending_wedge,buy,0.9976,"[0.9, 2.0)",98892872,68.30,0.5790,0.581259,correct
2026-04-16,1717,w_bottom,buy,0.8756,"[0.6, 0.9)",56401655,76.10,0.5692,0.045992,incorrect
2026-04-16,6456,w_bottom,buy,0.5292,"[0.3, 0.6)",11438307,76.80,0.3219,-0.108073,incorrect
2026-04-16,2883,w_bottom,buy,0.8149,"[0.6, 0.9)",42636332,21.15,0.2545,0.044917,incorrect
2026-04-16,3673,ascending_wedge,buy,0.5292,"[0.3, 0.6)",11439519,68.40,0.2493,-0.059942,incorrect
2026-04-16,2472,w_bottom,buy,0.3652,"[0.3, 0.6)",5375754,179.00,0.2374,0.293296,correct
2026-04-16,3028,w_bottom,buy,0.3993,"[0.3, 0.6)",6289481,63.20,0.2150,0.246835,correct
2026-04-16,2467,w_bottom,buy,0.3373,"[0.3, 0.6)",4727317,515.00,0.1883,0.184466,correct
2026-04-16,2352,w_bottom,buy,0.3122,"[0.3, 0.6)",4211670,25.25,0.1286,0.013861,incorrect
2026-04-16,6213,ascending_wedge,buy,0.7342,"[0.6, 0.9)",29400752,252.00,0.1204,0.063492,correct
2026-04-17,2367,diamond_top,sell,1.0000,"[0.9, 2.0)",116303633,68.50,0.5581,-0.097810,correct
2026-04-17,1718,diamond_top,sell,0.4681,"[0.3, 0.6)",8632038,6.89,0.2674,-0.076923,correct
2026-04-17,1604,diamond_top,sell,0.0000,"[0.0, 0.3)",585777,23.80,0.0000,-0.042017,incorrect
2026-04-17,2069,diamond_top,sell,0.0000,"[0.0, 0.3)",234799,18.50,0.0000,0.064865,incorrect
2026-04-17,1456,diamond_top,sell,0.0000,"[0.0, 0.3)",159927,14.45,0.0000,-0.089965,correct
2026-04-17,9912,diamond_top,sell,0.0000,"[0.0, 0.3)",70459,12.55,0.0000,-0.011952,incorrect
2026-04-17,2303,ascending_wedge,buy,1.0000,"[0.9, 2.0)",120453464,73.00,0.6095,0.506849,correct
2026-04-17,6456,w_bottom,buy,0.5507,"[0.3, 0.6)",12629840,77.60,0.3350,-0.140464,incorrect
2026-04-17,3673,w_bottom,buy,0.5610,"[0.3, 0.6)",13240410,72.10,0.3325,-0.102635,incorrect
2026-04-17,2481,ascending_wedge,buy,0.7247,"[0.6, 0.9)",28138596,118.00,0.3256,-0.004237,incorrect
2026-04-17,3673,ascending_wedge,buy,0.5610,"[0.3, 0.6)",13240410,72.10,0.2642,-0.102635,incorrect
2026-04-17,2472,w_bottom,buy,0.3695,"[0.3, 0.6)",5482494,184.50,0.2402,0.176152,correct
2026-04-17,2464,ascending_wedge,buy,0.3041,"[0.3, 0.6)",4056758,79.00,0.2209,0.601266,correct
2026-04-17,3028,w_bottom,buy,0.3582,"[0.3, 0.6)",5205466,62.80,0.1929,0.253185,correct
2026-04-17,6213,ascending_wedge,buy,0.7483,"[0.6, 0.9)",31372940,270.50,0.1692,-0.064695,incorrect
2026-04-17,2883,w_bottom,buy,0.8167,"[0.6, 0.9)",42999481,20.95,0.1623,0.042959,incorrect
2026-04-20,2367,diamond_top,sell,1.0000,"[0.9, 2.0)",112989635,65.60,0.5581,-0.019817,incorrect
2026-04-20,1718,diamond_top,sell,0.4485,"[0.3, 0.6)",7888840,6.79,0.2562,-0.030928,incorrect
2026-04-20,2104,diamond_top,sell,0.2947,"[0.0, 0.3)",3885635,11.15,0.1490,-0.111211,correct
2026-04-20,1563,diamond_top,sell,0.0000,"[0.0, 0.3)",829551,41.75,0.0000,0.081437,incorrect
2026-04-20,1707,diamond_top,sell,0.0000,"[0.0, 0.3)",151725,118.00,0.0000,-0.101695,correct
2026-04-20,1604,diamond_top,sell,0.0000,"[0.0, 0.3)",606700,23.55,0.0000,-0.019108,incorrect
2026-04-20,1456,diamond_top,sell,0.0000,"[0.0, 0.3)",162441,13.90,0.0000,-0.046763,incorrect
2026-04-20,9912,diamond_top,sell,0.0000,"[0.0, 0.3)",69621,12.45,0.0000,-0.008032,incorrect
2026-04-20,2303,ascending_wedge,buy,1.0000,"[0.9, 2.0)",133700333,76.90,0.5334,0.443433,correct
2026-04-20,6456,w_bottom,buy,0.5730,"[0.3, 0.6)",13995063,83.80,0.3485,-0.198091,incorrect
2026-04-20,3673,w_bottom,buy,0.5739,"[0.3, 0.6)",14053961,71.20,0.3402,-0.036517,incorrect
2026-04-20,2464,ascending_wedge,buy,0.3375,"[0.3, 0.6)",4731313,86.90,0.3194,0.599540,correct
2026-04-20,6213,ascending_wedge,buy,0.7589,"[0.6, 0.9)",32947713,282.00,0.2510,-0.131206,incorrect
2026-04-20,2472,w_bottom,buy,0.3668,"[0.3, 0.6)",5415306,183.00,0.2384,0.284153,correct
2026-04-20,3673,ascending_wedge,buy,0.5739,"[0.3, 0.6)",14053961,71.20,0.2007,-0.036517,incorrect
2026-04-20,6226,ascending_wedge,buy,0.2610,"[0.0, 0.3)",3326003,16.00,0.1554,-0.240625,incorrect
2026-04-20,4720,ascending_wedge,buy,0.3728,"[0.3, 0.6)",5565751,24.30,0.1316,0.072016,correct
2026-04-20,2352,w_bottom,buy,0.3184,"[0.3, 0.6)",4332654,25.65,0.1311,-0.021442,incorrect
2026-04-21,1718,diamond_top,sell,0.4144,"[0.3, 0.6)",6743482,6.84,0.2367,-0.048246,incorrect
2026-04-21,2104,diamond_top,sell,0.2773,"[0.0, 0.3)",3585998,11.25,0.1073,-0.111111,correct
2026-04-21,1210,diamond_top,sell,0.1824,"[0.0, 0.3)",2316829,54.10,0.0269,-0.011091,incorrect
2026-04-21,1789,diamond_top,sell,0.0192,"[0.0, 0.3)",1092451,21.00,0.0064,-0.090476,correct
2026-04-21,1563,diamond_top,sell,0.0000,"[0.0, 0.3)",829448,41.85,0.0000,0.082437,incorrect
2026-04-21,1707,diamond_top,sell,0.0000,"[0.0, 0.3)",153998,118.00,0.0000,-0.105932,correct
